#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
SwaptionCash_6,2016-02-05,0.000000,1139993,0,0,0,1139993,1139993,1139993
SwaptionCash_6,2016-05-06,0.248634,1114445,0,0,0,1114445,1113806,1139993
SwaptionCash_6,2016-08-05,0.497268,1089142,0,0,0,1089142,1087732,1139993
SwaptionCash_6,2016-11-07,0.754098,1063301,0,0,0,1063301,1060840,1139993
SwaptionCash_6,2017-02-06,1.003002,1038484,0,0,0,1038484,1035188,1139993
SwaptionCash_6,2017-05-05,1.244098,1015581,0,0,0,1015581,1011362,1139993
SwaptionCash_6,2017-08-07,1.501632,991142,0,0,0,991142,986144,1139993
SwaptionCash_6,2017-11-06,1.750947,967546,0,0,0,967546,961807,1139993
SwaptionCash_6,2018-02-05,2.000262,942110,0,0,0,942110,935526,1139993
SwaptionCash_6,2018-05-08,2.252317,916413,0,0,0,916413,909429,1139993
SwaptionCash_6,2018-08-06,2.498892,890889,0,0,0,890889,883581,1139993
SwaptionCash_6,2018-11-05,2.748207,864706,0,0,0,864706,857104,1139993
SwaptionCash_6,2019-02-05,3.000262,837880,0,0,0,837880,830016,1139993
SwaptionCash_6,2019-05-07,3.249577,812999,0,0,0,812999,805212,1139993
SwaptionCash_6,2019-08-05,3.496152,788769,0,0,0,788769,781090,1139993
SwaptionCash_6,2019-11-05,3.748207,764380,0,0,0,764380,756816,1139993
SwaptionCash_6,2020-02-05,4.000000,739442,0,0,0,739442,732006,1139993
SwaptionCash_6,2020-05-05,4.245902,715497,0,0,0,715497,708494,1139993
SwaptionCash_6,2020-08-05,4.497268,690871,0,0,0,690871,684319,1139993
SwaptionCash_6,2020-11-05,4.748634,665863,0,0,0,665863,659752,1139993
SwaptionCash_6,2021-02-05,5.000262,640511,0,0,0,640511,634829,1139993
SwaptionCash_6,2021-05-05,5.244098,618094,0,0,0,618094,613304,1139993
SwaptionCash_6,2021-08-05,5.496152,595262,0,0,0,595262,591368,1139993
SwaptionCash_6,2021-11-05,5.748207,572710,0,0,0,572710,569659,1139993
SwaptionCash_6,2022-02-07,6.005741,550005,0,0,0,550005,547756,1139993
SwaptionCash_6,2022-05-05,6.244098,529261,0,0,0,529261,528051,1139993
SwaptionCash_6,2022-08-05,6.496152,507530,0,0,0,507530,507352,1139993
SwaptionCash_6,2022-11-07,6.753687,485521,0,0,0,485521,486312,1139993
SwaptionCash_6,2023-02-06,7.003002,463220,0,0,0,463220,464865,1139993
SwaptionCash_6,2023-05-05,7.244098,439199,0,0,0,439199,441818,1139993
SwaptionCash_6,2023-08-07,7.501632,413398,0,0,0,413398,416942,1139993
SwaptionCash_6,2023-11-06,7.750947,388343,0,0,0,388343,392656,1139993
SwaptionCash_6,2024-02-05,8.000000,363295,0,0,0,363295,368252,1139993
SwaptionCash_6,2024-05-07,8.251366,337561,0,0,0,337561,343200,1139993
SwaptionCash_6,2024-08-05,8.497268,312985,0,0,0,312985,319165,1139993
SwaptionCash_6,2024-11-05,8.748634,288540,0,0,0,288540,295138,1139993
SwaptionCash_6,2025-02-05,9.000262,265520,0,0,0,265520,272422,1139993
SwaptionCash_6,2025-05-06,9.246837,243023,0,0,0,243023,250210,1139993
SwaptionCash_6,2025-08-05,9.496152,220647,0,0,0,220647,227982,1139993
SwaptionCash_6,2025-11-05,9.748207,198265,0,0,0,198265,205593,1139993
SwaptionCash_6,2026-02-05,10.000262,176314,0,0,0,176314,183489,1139993
SwaptionCash_6,2026-05-05,10.244098,156323,0,0,0,156323,163256,1139993
SwaptionCash_6,2026-08-05,10.496152,136147,0,0,0,136147,142701,1139993
SwaptionCash_6,2026-11-05,10.748207,116535,0,0,0,116535,122588,1139993
SwaptionCash_6,2027-02-05,11.000262,97810,0,0,0,97810,103264,1139993
SwaptionCash_6,2027-05-05,11.244098,80534,0,0,0,80534,85323,1139993
SwaptionCash_6,2027-08-05,11.496152,63726,0,0,0,63726,67760,1139993
SwaptionCash_6,2027-11-05,11.748207,48255,0,0,0,48255,51496,1139993
SwaptionCash_6,2028-02-07,12.005464,34589,0,0,0,34589,37049,1139993
SwaptionCash_6,2028-05-05,12.245902,22772,0,0,0,22772,24482,1139993
SwaptionCash_6,2028-08-07,12.502732,12753,0,0,0,12753,13765,1139993
SwaptionCash_6,2028-11-06,12.751366,5828,0,0,0,5828,6315,1139993
SwaptionCash_6,2029-02-05,13.000262,1762,0,0,0,1762,1917,1139993
SwaptionCash_6,2029-05-08,13.252317,199,0,0,0,199,217,1139993
SwaptionCash_6,2029-08-06,13.498892,1,0,0,0,1,1,1139993
SwaptionCash_6,2029-11-05,13.748207,0,0,0,0,0,0,1139993
SwaptionCash_6,2030-02-05,14.000262,0,0,0,0,0,0,1139993
SwaptionCash_6,2030-05-07,14.249577,0,0,0,0,0,0,1139993
SwaptionCash_6,2030-08-05,14.496152,0,0,0,0,0,0,1139993
SwaptionCash_6,2030-11-05,14.748207,0,0,0,0,0,0,1139993
SwaptionCash_6,2031-02-05,15.000262,0,0,0,0,0,0,1139993
SwaptionCash_6,2031-05-06,15.246837,0,0,0,0,0,0,1139993
SwaptionCash_6,2031-08-05,15.496152,0,0,0,0,0,0,1139993
SwaptionCash_6,2031-11-05,15.748207,0,0,0,0,0,0,1139993
SwaptionCash_6,2032-02-05,16.000000,0,0,0,0,0,0,1139993
SwaptionCash_6,2032-05-05,16.245902,0,0,0,0,0,0,1139993
SwaptionCash_6,2032-08-05,16.497268,0,0,0,0,0,0,1139993
SwaptionCash_6,2032-11-05,16.748634,0,0,0,0,0,0,1139993
SwaptionCash_6,2033-02-07,17.005741,0,0,0,0,0,0,1139993
SwaptionCash_6,2033-05-05,17.244098,0,0,0,0,0,0,1139993
SwaptionCash_6,2033-08-05,17.496152,0,0,0,0,0,0,1139993
SwaptionCash_6,2033-11-07,17.753687,0,0,0,0,0,0,1139993
SwaptionCash_6,2034-02-06,18.003002,0,0,0,0,0,0,1139993
SwaptionCash_6,2034-05-05,18.244098,0,0,0,0,0,0,1139993
SwaptionCash_6,2034-08-07,18.501632,0,0,0,0,0,0,1139993
SwaptionCash_6,2034-11-06,18.750947,0,0,0,0,0,0,1139993
SwaptionCash_6,2035-02-05,19.000262,0,0,0,0,0,0,1139993
SwaptionCash_6,2035-05-08,19.252317,0,0,0,0,0,0,1139993
SwaptionCash_6,2035-08-06,19.498892,0,0,0,0,0,0,1139993
SwaptionCash_6,2035-11-05,19.748207,0,0,0,0,0,0,1139993
SwaptionCash_6,2036-02-05,20.000000,0,0,0,0,0,0,1139993
SwaptionCash_6,2036-05-06,20.248634,0,0,0,0,0,0,1139993
SwaptionCash_6,2036-08-05,20.497268,0,0,0,0,0,0,1139993
SwaptionCash_6,2036-11-05,20.748634,0,0,0,0,0,0,1139993
