#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
SwaptionPhysical_48,2016-02-05,0.000000,1154613,0,0,0,1154613,1154613,1154613
SwaptionPhysical_48,2016-05-06,0.248634,1128661,0,0,0,1128661,1128013,1154613
SwaptionPhysical_48,2016-08-05,0.497268,1102985,0,0,0,1102985,1101556,1154613
SwaptionPhysical_48,2016-11-07,0.754098,1076763,0,0,0,1076763,1074272,1154613
SwaptionPhysical_48,2017-02-06,1.003002,1051522,0,0,0,1051522,1048185,1154613
SwaptionPhysical_48,2017-05-05,1.244098,1028245,0,0,0,1028245,1023973,1154613
SwaptionPhysical_48,2017-08-07,1.501632,1003326,0,0,0,1003326,998267,1154613
SwaptionPhysical_48,2017-11-06,1.750947,979380,0,0,0,979380,973572,1154613
SwaptionPhysical_48,2018-02-05,2.000262,955544,0,0,0,955544,948867,1154613
SwaptionPhysical_48,2018-05-08,2.252317,931876,0,0,0,931876,924775,1154613
SwaptionPhysical_48,2018-08-06,2.498892,908297,0,0,0,908297,900846,1154613
SwaptionPhysical_48,2018-11-05,2.748207,882402,0,0,0,882402,874644,1154613
SwaptionPhysical_48,2019-02-05,3.000262,855818,0,0,0,855818,847785,1154613
SwaptionPhysical_48,2019-05-07,3.249577,830192,0,0,0,830192,822240,1154613
SwaptionPhysical_48,2019-08-05,3.496152,805203,0,0,0,805203,797364,1154613
SwaptionPhysical_48,2019-11-05,3.748207,780145,0,0,0,780145,772425,1154613
SwaptionPhysical_48,2020-02-05,4.000000,755474,0,0,0,755474,747876,1154613
SwaptionPhysical_48,2020-05-05,4.245902,732598,0,0,0,732598,725427,1154613
SwaptionPhysical_48,2020-08-05,4.497268,709534,0,0,0,709534,702806,1154613
SwaptionPhysical_48,2020-11-05,4.748634,685159,0,0,0,685159,678871,1154613
SwaptionPhysical_48,2021-02-05,5.000262,660378,0,0,0,660378,654520,1154613
SwaptionPhysical_48,2021-05-05,5.244098,637873,0,0,0,637873,632929,1154613
SwaptionPhysical_48,2021-08-05,5.496152,615007,0,0,0,615007,610985,1154613
SwaptionPhysical_48,2021-11-05,5.748207,592518,0,0,0,592518,589361,1154613
SwaptionPhysical_48,2022-02-07,6.005741,569842,0,0,0,569842,567513,1154613
SwaptionPhysical_48,2022-05-05,6.244098,549198,0,0,0,549198,547943,1154613
SwaptionPhysical_48,2022-08-05,6.496152,527556,0,0,0,527556,527371,1154613
SwaptionPhysical_48,2022-11-07,6.753687,505790,0,0,0,505790,506614,1154613
SwaptionPhysical_48,2023-02-06,7.003002,484981,0,0,0,484981,486704,1154613
SwaptionPhysical_48,2023-05-05,7.244098,462720,0,0,0,462720,465479,1154613
SwaptionPhysical_48,2023-08-07,7.501632,438845,0,0,0,438845,442607,1154613
SwaptionPhysical_48,2023-11-06,7.750947,414574,0,0,0,414574,419178,1154613
SwaptionPhysical_48,2024-02-05,8.000000,390240,0,0,0,390240,395566,1154613
