#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
SwaptionCashPremium_1,2016-02-05,0.000000,111998,0,0,0,111998,111998,111998
SwaptionCashPremium_1,2016-05-06,0.248634,87150,0,0,0,87150,87100,111998
SwaptionCashPremium_1,2016-08-05,0.497268,62634,0,0,0,62634,62553,111998
SwaptionCashPremium_1,2016-11-07,0.754098,37472,0,0,0,37472,37385,111998
SwaptionCashPremium_1,2017-02-06,1.003002,13191,0,0,0,13191,13149,111998
SwaptionCashPremium_1,2017-05-05,1.244098,0,9047,0,0,0,0,111998
SwaptionCashPremium_1,2017-08-07,1.501632,0,32939,0,0,0,0,111998
SwaptionCashPremium_1,2017-11-06,1.750947,0,55959,0,0,0,0,111998
SwaptionCashPremium_1,2018-02-05,2.000262,0,78876,0,0,0,0,111998
SwaptionCashPremium_1,2018-05-08,2.252317,0,101206,0,0,0,0,111998
SwaptionCashPremium_1,2018-08-06,2.498892,0,122934,0,0,0,0,111998
SwaptionCashPremium_1,2018-11-05,2.748207,0,144833,0,0,0,0,111998
SwaptionCashPremium_1,2019-02-05,3.000262,0,169693,0,0,0,0,111998
SwaptionCashPremium_1,2019-05-07,3.249577,0,194193,0,0,0,0,111998
SwaptionCashPremium_1,2019-08-05,3.496152,0,218079,0,0,0,0,111998
SwaptionCashPremium_1,2019-11-05,3.748207,0,242174,0,0,0,0,111998
SwaptionCashPremium_1,2020-02-05,4.000000,0,265944,0,0,0,0,111998
SwaptionCashPremium_1,2020-05-05,4.245902,0,287799,0,0,0,0,111998
SwaptionCashPremium_1,2020-08-05,4.497268,0,309394,0,0,0,0,111998
SwaptionCashPremium_1,2020-11-05,4.748634,0,330516,0,0,0,0,111998
SwaptionCashPremium_1,2021-02-05,5.000262,0,353595,0,0,0,0,111998
SwaptionCashPremium_1,2021-05-05,5.244098,0,374633,0,0,0,0,111998
SwaptionCashPremium_1,2021-08-05,5.496152,0,395989,0,0,0,0,111998
SwaptionCashPremium_1,2021-11-05,5.748207,0,417063,0,0,0,0,111998
SwaptionCashPremium_1,2022-02-07,6.005741,0,438258,0,0,0,0,111998
SwaptionCashPremium_1,2022-05-05,6.244098,0,457439,0,0,0,0,111998
SwaptionCashPremium_1,2022-08-05,6.496152,0,477575,0,0,0,0,111998
SwaptionCashPremium_1,2022-11-07,6.753687,0,497888,0,0,0,0,111998
SwaptionCashPremium_1,2023-02-06,7.003002,0,517265,0,0,0,0,111998
SwaptionCashPremium_1,2023-05-05,7.244098,0,537864,0,0,0,0,111998
SwaptionCashPremium_1,2023-08-07,7.501632,0,559592,0,0,0,0,111998
SwaptionCashPremium_1,2023-11-06,7.750947,0,580396,0,0,0,0,111998
SwaptionCashPremium_1,2024-02-05,8.000000,0,602837,0,0,0,0,111998
SwaptionCashPremium_1,2024-05-07,8.251366,0,627275,0,0,0,0,111998
SwaptionCashPremium_1,2024-08-05,8.497268,0,650514,0,0,0,0,111998
SwaptionCashPremium_1,2024-11-05,8.748634,0,673653,0,0,0,0,111998
SwaptionCashPremium_1,2025-02-05,9.000262,0,696140,0,0,0,0,111998
SwaptionCashPremium_1,2025-05-06,9.246837,0,717524,0,0,0,0,111998
SwaptionCashPremium_1,2025-08-05,9.496152,0,738459,0,0,0,0,111998
SwaptionCashPremium_1,2025-11-05,9.748207,0,759145,0,0,0,0,111998
SwaptionCashPremium_1,2026-02-05,10.000262,0,778979,0,0,0,0,111998
SwaptionCashPremium_1,2026-05-05,10.244098,192916,0,0,0,192916,201472,201472
SwaptionCashPremium_1,2026-08-05,10.496152,173446,0,0,0,173446,181796,201472
SwaptionCashPremium_1,2026-11-05,10.748207,155107,0,0,0,155107,163164,201472
SwaptionCashPremium_1,2027-02-05,11.000262,136625,0,0,0,136625,144243,201472
SwaptionCashPremium_1,2027-05-05,11.244098,118553,0,0,0,118553,125603,201472
