#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
SwaptionCash_48,2016-02-05,0.000000,1153665,0,0,0,1153665,1153665,1153665
SwaptionCash_48,2016-05-06,0.248634,1127353,0,0,0,1127353,1126706,1153665
SwaptionCash_48,2016-08-05,0.497268,1101341,0,0,0,1101341,1099914,1153665
SwaptionCash_48,2016-11-07,0.754098,1074826,0,0,0,1074826,1072339,1153665
SwaptionCash_48,2017-02-06,1.003002,1049376,0,0,0,1049376,1046045,1153665
SwaptionCash_48,2017-05-05,1.244098,1025978,0,0,0,1025978,1021716,1153665
SwaptionCash_48,2017-08-07,1.501632,1000976,0,0,0,1000976,995928,1153665
SwaptionCash_48,2017-11-06,1.750947,976988,0,0,0,976988,971194,1153665
SwaptionCash_48,2018-02-05,2.000262,953166,0,0,0,953166,946505,1153665
SwaptionCash_48,2018-05-08,2.252317,929567,0,0,0,929567,922484,1153665
SwaptionCash_48,2018-08-06,2.498892,906082,0,0,0,906082,898650,1153665
SwaptionCash_48,2018-11-05,2.748207,880247,0,0,0,880247,872508,1153665
SwaptionCash_48,2019-02-05,3.000262,853758,0,0,0,853758,845745,1153665
SwaptionCash_48,2019-05-07,3.249577,828183,0,0,0,828183,820250,1153665
SwaptionCash_48,2019-08-05,3.496152,803270,0,0,0,803270,795449,1153665
SwaptionCash_48,2019-11-05,3.748207,778295,0,0,0,778295,770593,1153665
SwaptionCash_48,2020-02-05,4.000000,753741,0,0,0,753741,746161,1153665
SwaptionCash_48,2020-05-05,4.245902,731006,0,0,0,731006,723851,1153665
SwaptionCash_48,2020-08-05,4.497268,708093,0,0,0,708093,701378,1153665
SwaptionCash_48,2020-11-05,4.748634,683807,0,0,0,683807,677531,1153665
SwaptionCash_48,2021-02-05,5.000262,659151,0,0,0,659151,653304,1153665
SwaptionCash_48,2021-05-05,5.244098,636772,0,0,0,636772,631836,1153665
SwaptionCash_48,2021-08-05,5.496152,614021,0,0,0,614021,610005,1153665
SwaptionCash_48,2021-11-05,5.748207,591619,0,0,0,591619,588467,1153665
SwaptionCash_48,2022-02-07,6.005741,569036,0,0,0,569036,566710,1153665
SwaptionCash_48,2022-05-05,6.244098,548481,0,0,0,548481,547227,1153665
SwaptionCash_48,2022-08-05,6.496152,526929,0,0,0,526929,526744,1153665
SwaptionCash_48,2022-11-07,6.753687,505235,0,0,0,505235,506058,1153665
SwaptionCash_48,2023-02-06,7.003002,484500,0,0,0,484500,486221,1153665
