#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
SwaptionPhysicalPremium_84,2016-02-05,0.000000,117928,0,0,0,117928,117928,117928
SwaptionPhysicalPremium_84,2016-05-06,0.248634,95589,0,0,0,95589,95535,117928
SwaptionPhysicalPremium_84,2016-08-05,0.497268,73443,0,0,0,73443,73348,117928
SwaptionPhysicalPremium_84,2016-11-07,0.754098,50779,0,0,0,50779,50662,117928
SwaptionPhysicalPremium_84,2017-02-06,1.003002,28637,0,0,0,28637,28546,117928
SwaptionPhysicalPremium_84,2017-05-05,1.244098,7251,0,0,0,7251,7221,117928
SwaptionPhysicalPremium_84,2017-08-07,1.501632,0,16387,0,0,0,0,117928
SwaptionPhysicalPremium_84,2017-11-06,1.750947,0,40019,0,0,0,0,117928
SwaptionPhysicalPremium_84,2018-02-05,2.000262,0,64348,0,0,0,0,117928
SwaptionPhysicalPremium_84,2018-05-08,2.252317,0,88342,0,0,0,0,117928
SwaptionPhysicalPremium_84,2018-08-06,2.498892,0,112392,0,0,0,0,117928
SwaptionPhysicalPremium_84,2018-11-05,2.748207,0,137167,0,0,0,0,117928
SwaptionPhysicalPremium_84,2019-02-05,3.000262,0,161933,0,0,0,0,117928
SwaptionPhysicalPremium_84,2019-05-07,3.249577,0,183992,0,0,0,0,117928
SwaptionPhysicalPremium_84,2019-08-05,3.496152,0,206406,0,0,0,0,117928
SwaptionPhysicalPremium_84,2019-11-05,3.748207,0,229964,0,0,0,0,117928
SwaptionPhysicalPremium_84,2020-02-05,4.000000,0,254149,0,0,0,0,117928
SwaptionPhysicalPremium_84,2020-05-05,4.245902,0,277408,0,0,0,0,117928
SwaptionPhysicalPremium_84,2020-08-05,4.497268,0,301445,0,0,0,0,117928
SwaptionPhysicalPremium_84,2020-11-05,4.748634,0,325983,0,0,0,0,117928
SwaptionPhysicalPremium_84,2021-02-05,5.000262,0,350968,0,0,0,0,117928
SwaptionPhysicalPremium_84,2021-05-05,5.244098,0,371821,0,0,0,0,117928
SwaptionPhysicalPremium_84,2021-08-05,5.496152,0,393077,0,0,0,0,117928
SwaptionPhysicalPremium_84,2021-11-05,5.748207,0,414062,0,0,0,0,117928
SwaptionPhysicalPremium_84,2022-02-07,6.005741,0,435149,0,0,0,0,117928
SwaptionPhysicalPremium_84,2022-05-05,6.244098,0,454969,0,0,0,0,117928
SwaptionPhysicalPremium_84,2022-08-05,6.496152,0,476379,0,0,0,0,117928
SwaptionPhysicalPremium_84,2022-11-07,6.753687,0,498727,0,0,0,0,117928
SwaptionPhysicalPremium_84,2023-02-06,7.003002,0,520736,0,0,0,0,117928
SwaptionPhysicalPremium_84,2023-05-05,7.244098,0,543632,0,0,0,0,117928
SwaptionPhysicalPremium_84,2023-08-07,7.501632,0,568377,0,0,0,0,117928
SwaptionPhysicalPremium_84,2023-11-06,7.750947,0,592420,0,0,0,0,117928
SwaptionPhysicalPremium_84,2024-02-05,8.000000,0,615411,0,0,0,0,117928
SwaptionPhysicalPremium_84,2024-05-07,8.251366,0,637726,0,0,0,0,117928
SwaptionPhysicalPremium_84,2024-08-05,8.497268,0,659406,0,0,0,0,117928
