#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
SwaptionCash_56,2016-02-05,0.000000,1123558,0,0,0,1123558,1123558,1123558
SwaptionCash_56,2016-05-06,0.248634,1098822,0,0,0,1098822,1098192,1123558
SwaptionCash_56,2016-08-05,0.497268,1074277,0,0,0,1074277,1072886,1123558
SwaptionCash_56,2016-11-07,0.754098,1049172,0,0,0,1049172,1046744,1123558
SwaptionCash_56,2017-02-06,1.003002,1024917,0,0,0,1024917,1021664,1123558
SwaptionCash_56,2017-05-05,1.244098,1001495,0,0,0,1001495,997334,1123558
SwaptionCash_56,2017-08-07,1.501632,975820,0,0,0,975820,970900,1123558
SwaptionCash_56,2017-11-06,1.750947,950377,0,0,0,950377,944741,1123558
SwaptionCash_56,2018-02-05,2.000262,924346,0,0,0,924346,917886,1123558
SwaptionCash_56,2018-05-08,2.252317,898430,0,0,0,898430,891584,1123558
SwaptionCash_56,2018-08-06,2.498892,872580,0,0,0,872580,865422,1123558
SwaptionCash_56,2018-11-05,2.748207,846032,0,0,0,846032,838594,1123558
SwaptionCash_56,2019-02-05,3.000262,818845,0,0,0,818845,811159,1123558
SwaptionCash_56,2019-05-07,3.249577,794995,0,0,0,794995,787381,1123558
SwaptionCash_56,2019-08-05,3.496152,770913,0,0,0,770913,763408,1123558
SwaptionCash_56,2019-11-05,3.748207,745755,0,0,0,745755,738375,1123558
SwaptionCash_56,2020-02-05,4.000000,720037,0,0,0,720037,712796,1123558
SwaptionCash_56,2020-05-05,4.245902,695419,0,0,0,695419,688612,1123558
SwaptionCash_56,2020-08-05,4.497268,670037,0,0,0,670037,663683,1123558
SwaptionCash_56,2020-11-05,4.748634,644241,0,0,0,644241,638328,1123558
SwaptionCash_56,2021-02-05,5.000262,618021,0,0,0,618021,612538,1123558
SwaptionCash_56,2021-05-05,5.244098,595509,0,0,0,595509,590894,1123558
SwaptionCash_56,2021-08-05,5.496152,572543,0,0,0,572543,568798,1123558
SwaptionCash_56,2021-11-05,5.748207,549826,0,0,0,549826,546896,1123558
SwaptionCash_56,2022-02-07,6.005741,526850,0,0,0,526850,524696,1123558
SwaptionCash_56,2022-05-05,6.244098,505370,0,0,0,505370,504215,1123558
SwaptionCash_56,2022-08-05,6.496152,482302,0,0,0,482302,482133,1123558
SwaptionCash_56,2022-11-07,6.753687,458368,0,0,0,458368,459115,1123558
SwaptionCash_56,2023-02-06,7.003002,434879,0,0,0,434879,436423,1123558
SwaptionCash_56,2023-05-05,7.244098,410094,0,0,0,410094,412539,1123558
SwaptionCash_56,2023-08-07,7.501632,383395,0,0,0,383395,386682,1123558
SwaptionCash_56,2023-11-06,7.750947,357482,0,0,0,357482,361453,1123558
SwaptionCash_56,2024-02-05,8.000000,331758,0,0,0,331758,336285,1123558
SwaptionCash_56,2024-05-07,8.251366,307517,0,0,0,307517,312654,1123558
SwaptionCash_56,2024-08-05,8.497268,283948,0,0,0,283948,289555,1123558
SwaptionCash_56,2024-11-05,8.748634,259995,0,0,0,259995,265940,1123558
SwaptionCash_56,2025-02-05,9.000262,236217,0,0,0,236217,242357,1123558
SwaptionCash_56,2025-05-06,9.246837,213206,0,0,0,213206,219511,1123558
SwaptionCash_56,2025-08-05,9.496152,190246,0,0,0,190246,196570,1123558
SwaptionCash_56,2025-11-05,9.748207,167268,0,0,0,167268,173451,1123558
SwaptionCash_56,2026-02-05,10.000262,144604,0,0,0,144604,150489,1123558
SwaptionCash_56,2026-05-05,10.244098,124179,0,0,0,124179,129686,1123558
SwaptionCash_56,2026-08-05,10.496152,103730,0,0,0,103730,108724,1123558
SwaptionCash_56,2026-11-05,10.748207,84121,0,0,0,84121,88491,1123558
SwaptionCash_56,2027-02-05,11.000262,65664,0,0,0,65664,69325,1123558
SwaptionCash_56,2027-05-05,11.244098,49566,0,0,0,49566,52513,1123558
SwaptionCash_56,2027-08-05,11.496152,34600,0,0,0,34600,36791,1123558
SwaptionCash_56,2027-11-05,11.748207,21718,0,0,0,21718,23177,1123558
SwaptionCash_56,2028-02-07,12.005464,11233,0,0,0,11233,12032,1123558
