#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
SwaptionPhysical_29,2016-02-05,0.000000,1149105,0,0,0,1149105,1149105,1149105
SwaptionPhysical_29,2016-05-06,0.248634,1123436,0,0,0,1123436,1122791,1149105
SwaptionPhysical_29,2016-08-05,0.497268,1098047,0,0,0,1098047,1096625,1149105
SwaptionPhysical_29,2016-11-07,0.754098,1072063,0,0,0,1072063,1069582,1149105
SwaptionPhysical_29,2017-02-06,1.003002,1047037,0,0,0,1047037,1043714,1149105
SwaptionPhysical_29,2017-05-05,1.244098,1023937,0,0,0,1023937,1019683,1149105
SwaptionPhysical_29,2017-08-07,1.501632,999255,0,0,0,999255,994216,1149105
SwaptionPhysical_29,2017-11-06,1.750947,975481,0,0,0,975481,969696,1149105
SwaptionPhysical_29,2018-02-05,2.000262,951803,0,0,0,951803,945152,1149105
SwaptionPhysical_29,2018-05-08,2.252317,927573,0,0,0,927573,920504,1149105
SwaptionPhysical_29,2018-08-06,2.498892,902213,0,0,0,902213,894812,1149105
SwaptionPhysical_29,2018-11-05,2.748207,876179,0,0,0,876179,868476,1149105
SwaptionPhysical_29,2019-02-05,3.000262,849444,0,0,0,849444,841470,1149105
SwaptionPhysical_29,2019-05-07,3.249577,824088,0,0,0,824088,816195,1149105
SwaptionPhysical_29,2019-08-05,3.496152,799414,0,0,0,799414,791632,1149105
SwaptionPhysical_29,2019-11-05,3.748207,774588,0,0,0,774588,766922,1149105
SwaptionPhysical_29,2020-02-05,4.000000,750128,0,0,0,750128,742584,1149105
SwaptionPhysical_29,2020-05-05,4.245902,727073,0,0,0,727073,719956,1149105
SwaptionPhysical_29,2020-08-05,4.497268,702814,0,0,0,702814,696149,1149105
SwaptionPhysical_29,2020-11-05,4.748634,678153,0,0,0,678153,671929,1149105
SwaptionPhysical_29,2021-02-05,5.000262,653077,0,0,0,653077,647283,1149105
SwaptionPhysical_29,2021-05-05,5.244098,630575,0,0,0,630575,625687,1149105
SwaptionPhysical_29,2021-08-05,5.496152,607747,0,0,0,607747,603772,1149105
SwaptionPhysical_29,2021-11-05,5.748207,585209,0,0,0,585209,582091,1149105
SwaptionPhysical_29,2022-02-07,6.005741,562474,0,0,0,562474,560174,1149105
SwaptionPhysical_29,2022-05-05,6.244098,541769,0,0,0,541769,540531,1149105
SwaptionPhysical_29,2022-08-05,6.496152,520116,0,0,0,520116,519934,1149105
SwaptionPhysical_29,2022-11-07,6.753687,498263,0,0,0,498263,499075,1149105
SwaptionPhysical_29,2023-02-06,7.003002,477362,0,0,0,477362,479058,1149105
SwaptionPhysical_29,2023-05-05,7.244098,454597,0,0,0,454597,457307,1149105
SwaptionPhysical_29,2023-08-07,7.501632,429307,0,0,0,429307,432988,1149105
SwaptionPhysical_29,2023-11-06,7.750947,404735,0,0,0,404735,409230,1149105
SwaptionPhysical_29,2024-02-05,8.000000,380105,0,0,0,380105,385292,1149105
SwaptionPhysical_29,2024-05-07,8.251366,354369,0,0,0,354369,360289,1149105
SwaptionPhysical_29,2024-08-05,8.497268,329839,0,0,0,329839,336353,1149105
SwaptionPhysical_29,2024-11-05,8.748634,305368,0,0,0,305368,312351,1149105
SwaptionPhysical_29,2025-02-05,9.000262,281488,0,0,0,281488,288805,1149105
SwaptionPhysical_29,2025-05-06,9.246837,258763,0,0,0,258763,266415,1149105
SwaptionPhysical_29,2025-08-05,9.496152,236744,0,0,0,236744,244613,1149105
SwaptionPhysical_29,2025-11-05,9.748207,214696,0,0,0,214696,222632,1149105
