#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
Swap_43,2016-02-05,0.000000,401381,0,0,0,401381,401381,401381
Swap_43,2016-05-06,0.248634,378310,0,0,0,378310,378093,401381
Swap_43,2016-08-05,0.497268,354969,0,0,0,354969,354510,401381
Swap_43,2016-11-07,0.754098,330209,0,0,0,330209,329445,401381
Swap_43,2017-02-06,1.003002,305681,0,0,0,305681,304711,401381
Swap_43,2017-05-05,1.244098,282425,0,0,0,282425,281252,401381
Swap_43,2017-08-07,1.501632,256958,0,0,0,256958,255662,401381
Swap_43,2017-11-06,1.750947,231710,0,0,0,231710,230335,401381
Swap_43,2018-02-05,2.000262,207700,0,0,0,207700,206248,401381
Swap_43,2018-05-08,2.252317,185891,0,0,0,185891,184474,401381
Swap_43,2018-08-06,2.498892,163923,0,0,0,163923,162578,401381
Swap_43,2018-11-05,2.748207,141224,0,0,0,141224,139983,401381
Swap_43,2019-02-05,3.000262,117900,0,0,0,117900,116793,401381
Swap_43,2019-05-07,3.249577,97835,0,0,0,97835,96898,401381
Swap_43,2019-08-05,3.496152,77564,0,0,0,77564,76809,401381
Swap_43,2019-11-05,3.748207,56378,0,0,0,56378,55820,401381
Swap_43,2020-02-05,4.000000,34778,0,0,0,34778,34429,401381
Swap_43,2020-05-05,4.245902,12932,0,0,0,12932,12806,401381
Swap_43,2020-08-05,4.497268,0,9584,0,0,0,0,401381
Swap_43,2020-11-05,4.748634,0,32582,0,0,0,0,401381
Swap_43,2021-02-05,5.000262,0,53943,0,0,0,0,401381
Swap_43,2021-05-05,5.244098,0,71771,0,0,0,0,401381
Swap_43,2021-08-05,5.496152,0,91106,0,0,0,0,401381
Swap_43,2021-11-05,5.748207,0,111595,0,0,0,0,401381
Swap_43,2022-02-07,6.005741,0,133574,0,0,0,0,401381
Swap_43,2022-05-05,6.244098,0,154908,0,0,0,0,401381
Swap_43,2022-08-05,6.496152,0,178468,0,0,0,0,401381
Swap_43,2022-11-07,6.753687,0,203627,0,0,0,0,401381
Swap_43,2023-02-06,7.003002,0,224725,0,0,0,0,401381
Swap_43,2023-05-05,7.244098,0,246335,0,0,0,0,401381
Swap_43,2023-08-07,7.501632,0,270926,0,0,0,0,401381
Swap_43,2023-11-06,7.750947,0,295944,0,0,0,0,401381
Swap_43,2024-02-05,8.000000,0,320296,0,0,0,0,401381
Swap_43,2024-05-07,8.251366,0,342727,0,0,0,0,401381
Swap_43,2024-08-05,8.497268,0,365606,0,0,0,0,401381
Swap_43,2024-11-05,8.748634,0,389966,0,0,0,0,401381
Swap_43,2025-02-05,9.000262,0,413261,0,0,0,0,401381
Swap_43,2025-05-06,9.246837,0,434452,0,0,0,0,401381
Swap_43,2025-08-05,9.496152,0,457030,0,0,0,0,401381
Swap_43,2025-11-05,9.748207,0,480872,0,0,0,0,401381
Swap_43,2026-02-05,10.000262,0,503632,0,0,0,0,401381
Swap_43,2026-05-05,10.244098,0,529487,0,0,0,0,401381
Swap_43,2026-08-05,10.496152,0,557349,0,0,0,0,401381
Swap_43,2026-11-05,10.748207,0,586140,0,0,0,0,401381
Swap_43,2027-02-05,11.000262,0,613874,0,0,0,0,401381
Swap_43,2027-05-05,11.244098,0,638099,0,0,0,0,401381
Swap_43,2027-08-05,11.496152,0,664916,0,0,0,0,401381
Swap_43,2027-11-05,11.748207,0,692557,0,0,0,0,401381
Swap_43,2028-02-07,12.005464,0,721045,0,0,0,0,401381
Swap_43,2028-05-05,12.245902,0,687915,0,0,0,0,401381
Swap_43,2028-08-07,12.502732,0,656400,0,0,0,0,401381
Swap_43,2028-11-06,12.751366,0,620995,0,0,0,0,401381
Swap_43,2029-02-05,13.000262,0,746432,0,0,0,0,401381
Swap_43,2029-05-08,13.252317,0,710125,0,0,0,0,401381
Swap_43,2029-08-06,13.498892,0,672164,0,0,0,0,401381
Swap_43,2029-11-05,13.748207,0,628601,0,0,0,0,401381
Swap_43,2030-02-05,14.000262,0,741058,0,0,0,0,401381
Swap_43,2030-05-07,14.249577,0,698378,0,0,0,0,401381
Swap_43,2030-08-05,14.496152,0,652459,0,0,0,0,401381
Swap_43,2030-11-05,14.748207,0,605581,0,0,0,0,401381
Swap_43,2031-02-05,15.000262,0,701589,0,0,0,0,401381
Swap_43,2031-05-06,15.246837,0,663223,0,0,0,0,401381
Swap_43,2031-08-05,15.496152,0,623653,0,0,0,0,401381
Swap_43,2031-11-05,15.748207,0,581909,0,0,0,0,401381
Swap_43,2032-02-05,16.000000,0,677424,0,0,0,0,401381
Swap_43,2032-05-05,16.245902,0,631213,0,0,0,0,401381
Swap_43,2032-08-05,16.497268,0,585170,0,0,0,0,401381
Swap_43,2032-11-05,16.748634,0,536246,0,0,0,0,401381
Swap_43,2033-02-07,17.005741,0,616937,0,0,0,0,401381
Swap_43,2033-05-05,17.244098,0,566080,0,0,0,0,401381
Swap_43,2033-08-05,17.496152,0,515681,0,0,0,0,401381
Swap_43,2033-11-07,17.753687,0,462443,0,0,0,0,401381
Swap_43,2034-02-06,18.003002,0,528737,0,0,0,0,401381
Swap_43,2034-05-05,18.244098,0,472388,0,0,0,0,401381
Swap_43,2034-08-07,18.501632,0,419711,0,0,0,0,401381
Swap_43,2034-11-06,18.750947,0,362369,0,0,0,0,401381
Swap_43,2035-02-05,19.000262,0,415744,0,0,0,0,401381
Swap_43,2035-05-08,19.252317,0,359233,0,0,0,0,401381
Swap_43,2035-08-06,19.498892,0,302849,0,0,0,0,401381
Swap_43,2035-11-05,19.748207,0,241921,0,0,0,0,401381
Swap_43,2036-02-05,20.000000,0,285732,0,0,0,0,401381
Swap_43,2036-05-06,20.248634,0,227597,0,0,0,0,401381
Swap_43,2036-08-05,20.497268,0,169148,0,0,0,0,401381
Swap_43,2036-11-05,20.748634,0,110598,0,0,0,0,401381
