#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
SwaptionCashPremium_29,2016-02-05,0.000000,101681,0,0,0,101681,101681,101681
SwaptionCashPremium_29,2016-05-06,0.248634,77455,0,0,0,77455,77410,101681
SwaptionCashPremium_29,2016-08-05,0.497268,53537,0,0,0,53537,53468,101681
SwaptionCashPremium_29,2016-11-07,0.754098,28959,0,0,0,28959,28892,101681
SwaptionCashPremium_29,2017-02-06,1.003002,5184,0,0,0,5184,5168,101681
SwaptionCashPremium_29,2017-05-05,1.244098,0,16656,0,0,0,0,101681
SwaptionCashPremium_29,2017-08-07,1.501632,0,40071,0,0,0,0,101681
SwaptionCashPremium_29,2017-11-06,1.750947,0,62663,0,0,0,0,101681
SwaptionCashPremium_29,2018-02-05,2.000262,0,85209,0,0,0,0,101681
SwaptionCashPremium_29,2018-05-08,2.252317,0,107936,0,0,0,0,101681
SwaptionCashPremium_29,2018-08-06,2.498892,0,131892,0,0,0,0,101681
SwaptionCashPremium_29,2018-11-05,2.748207,0,156535,0,0,0,0,101681
SwaptionCashPremium_29,2019-02-05,3.000262,0,181896,0,0,0,0,101681
SwaptionCashPremium_29,2019-05-07,3.249577,0,205836,0,0,0,0,101681
SwaptionCashPremium_29,2019-08-05,3.496152,0,229128,0,0,0,0,101681
SwaptionCashPremium_29,2019-11-05,3.748207,0,252661,0,0,0,0,101681
SwaptionCashPremium_29,2020-02-05,4.000000,0,275959,0,0,0,0,101681
SwaptionCashPremium_29,2020-05-05,4.245902,0,297809,0,0,0,0,101681
SwaptionCashPremium_29,2020-08-05,4.497268,0,320836,0,0,0,0,101681
SwaptionCashPremium_29,2020-11-05,4.748634,0,344252,0,0,0,0,101681
SwaptionCashPremium_29,2021-02-05,5.000262,0,368067,0,0,0,0,101681
SwaptionCashPremium_29,2021-05-05,5.244098,0,389158,0,0,0,0,101681
SwaptionCashPremium_29,2021-08-05,5.496152,0,410552,0,0,0,0,101681
SwaptionCashPremium_29,2021-11-05,5.748207,0,431685,0,0,0,0,101681
SwaptionCashPremium_29,2022-02-07,6.005741,0,453014,0,0,0,0,101681
SwaptionCashPremium_29,2022-05-05,6.244098,0,472367,0,0,0,0,101681
SwaptionCashPremium_29,2022-08-05,6.496152,0,492619,0,0,0,0,101681
SwaptionCashPremium_29,2022-11-07,6.753687,0,513073,0,0,0,0,101681
SwaptionCashPremium_29,2023-02-06,7.003002,0,532652,0,0,0,0,101681
SwaptionCashPremium_29,2023-05-05,7.244098,0,553901,0,0,0,0,101681
SwaptionCashPremium_29,2023-08-07,7.501632,0,577619,0,0,0,0,101681
SwaptionCashPremium_29,2023-11-06,7.750947,0,600705,0,0,0,0,101681
SwaptionCashPremium_29,2024-02-05,8.000000,0,623893,0,0,0,0,101681
SwaptionCashPremium_29,2024-05-07,8.251366,0,648240,0,0,0,0,101681
SwaptionCashPremium_29,2024-08-05,8.497268,0,671362,0,0,0,0,101681
SwaptionCashPremium_29,2024-11-05,8.748634,0,694417,0,0,0,0,101681
SwaptionCashPremium_29,2025-02-05,9.000262,0,716898,0,0,0,0,101681
SwaptionCashPremium_29,2025-05-06,9.246837,0,738091,0,0,0,0,101681
SwaptionCashPremium_29,2025-08-05,9.496152,0,758523,0,0,0,0,101681
SwaptionCashPremium_29,2025-11-05,9.748207,0,779069,0,0,0,0,101681
SwaptionCashPremium_29,2026-02-05,10.000262,0,799426,0,0,0,0,101681
SwaptionCashPremium_29,2026-05-05,10.244098,172782,0,0,0,172782,180444,180444
SwaptionCashPremium_29,2026-08-05,10.496152,152964,0,0,0,152964,160328,180444
SwaptionCashPremium_29,2026-11-05,10.748207,133582,0,0,0,133582,140521,180444
SwaptionCashPremium_29,2027-02-05,11.000262,114761,0,0,0,114761,121160,180444
SwaptionCashPremium_29,2027-05-05,11.244098,97302,0,0,0,97302,103089,180444
SwaptionCashPremium_29,2027-08-05,11.496152,80214,0,0,0,80214,85292,180444
SwaptionCashPremium_29,2027-11-05,11.748207,64139,0,0,0,64139,68447,180444
SwaptionCashPremium_29,2028-02-07,12.005464,48987,0,0,0,48987,52471,180444
SwaptionCashPremium_29,2028-05-05,12.245902,35447,0,0,0,35447,38110,180444
SwaptionCashPremium_29,2028-08-07,12.502732,23537,0,0,0,23537,25405,180444
SwaptionCashPremium_29,2028-11-06,12.751366,14222,0,0,0,14222,15411,180444
SwaptionCashPremium_29,2029-02-05,13.000262,7278,0,0,0,7278,7916,180444
SwaptionCashPremium_29,2029-05-08,13.252317,2811,0,0,0,2811,3070,180444
SwaptionCashPremium_29,2029-08-06,13.498892,635,0,0,0,635,696,180444
SwaptionCashPremium_29,2029-11-05,13.748207,31,0,0,0,31,34,180444
SwaptionCashPremium_29,2030-02-05,14.000262,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2030-05-07,14.249577,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2030-08-05,14.496152,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2030-11-05,14.748207,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2031-02-05,15.000262,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2031-05-06,15.246837,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2031-08-05,15.496152,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2031-11-05,15.748207,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2032-02-05,16.000000,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2032-05-05,16.245902,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2032-08-05,16.497268,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2032-11-05,16.748634,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2033-02-07,17.005741,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2033-05-05,17.244098,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2033-08-05,17.496152,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2033-11-07,17.753687,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2034-02-06,18.003002,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2034-05-05,18.244098,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2034-08-07,18.501632,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2034-11-06,18.750947,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2035-02-05,19.000262,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2035-05-08,19.252317,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2035-08-06,19.498892,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2035-11-05,19.748207,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2036-02-05,20.000000,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2036-05-06,20.248634,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2036-08-05,20.497268,0,0,0,0,0,0,180444
SwaptionCashPremium_29,2036-11-05,20.748634,0,0,0,0,0,0,180444
