#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
SwaptionCash_27,2016-02-05,0.000000,1160371,0,0,0,1160371,1160371,1160371
SwaptionCash_27,2016-05-06,0.248634,1133636,0,0,0,1133636,1132985,1160371
SwaptionCash_27,2016-08-05,0.497268,1107223,0,0,0,1107223,1105789,1160371
SwaptionCash_27,2016-11-07,0.754098,1080299,0,0,0,1080299,1077799,1160371
SwaptionCash_27,2017-02-06,1.003002,1054491,0,0,0,1054491,1051144,1160371
SwaptionCash_27,2017-05-05,1.244098,1030826,0,0,0,1030826,1026544,1160371
SwaptionCash_27,2017-08-07,1.501632,1005509,0,0,0,1005509,1000438,1160371
SwaptionCash_27,2017-11-06,1.750947,981219,0,0,0,981219,975400,1160371
SwaptionCash_27,2018-02-05,2.000262,957133,0,0,0,957133,950444,1160371
SwaptionCash_27,2018-05-08,2.252317,933300,0,0,0,933300,926188,1160371
SwaptionCash_27,2018-08-06,2.498892,910152,0,0,0,910152,902686,1160371
SwaptionCash_27,2018-11-05,2.748207,886887,0,0,0,886887,879090,1160371
SwaptionCash_27,2019-02-05,3.000262,861844,0,0,0,861844,853755,1160371
SwaptionCash_27,2019-05-07,3.249577,835890,0,0,0,835890,827884,1160371
SwaptionCash_27,2019-08-05,3.496152,810588,0,0,0,810588,802696,1160371
SwaptionCash_27,2019-11-05,3.748207,785209,0,0,0,785209,777438,1160371
SwaptionCash_27,2020-02-05,4.000000,760309,0,0,0,760309,752663,1160371
SwaptionCash_27,2020-05-05,4.245902,737296,0,0,0,737296,730079,1160371
SwaptionCash_27,2020-08-05,4.497268,714465,0,0,0,714465,707690,1160371
SwaptionCash_27,2020-11-05,4.748634,692139,0,0,0,692139,685787,1160371
SwaptionCash_27,2021-02-05,5.000262,668844,0,0,0,668844,662911,1160371
SwaptionCash_27,2021-05-05,5.244098,646515,0,0,0,646515,641504,1160371
SwaptionCash_27,2021-08-05,5.496152,623821,0,0,0,623821,619741,1160371
