#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE
SwaptionCashPremium_23,2016-02-05,0.000000,33258,0,0,0,33258,33258,33258
SwaptionCashPremium_23,2016-05-06,0.248634,11152,0,0,0,11152,11145,33258
SwaptionCashPremium_23,2016-08-05,0.497268,0,11538,0,0,0,0,33258
SwaptionCashPremium_23,2016-11-07,0.754098,0,35784,0,0,0,0,33258
SwaptionCashPremium_23,2017-02-06,1.003002,0,60142,0,0,0,0,33258
SwaptionCashPremium_23,2017-05-05,1.244098,0,82438,0,0,0,0,33258
SwaptionCashPremium_23,2017-08-07,1.501632,0,106657,0,0,0,0,33258
SwaptionCashPremium_23,2017-11-06,1.750947,0,131487,0,0,0,0,33258
SwaptionCashPremium_23,2018-02-05,2.000262,0,157683,0,0,0,0,33258
SwaptionCashPremium_23,2018-05-08,2.252317,0,182355,0,0,0,0,33258
SwaptionCashPremium_23,2018-08-06,2.498892,0,207189,0,0,0,0,33258
SwaptionCashPremium_23,2018-11-05,2.748207,0,232982,0,0,0,0,33258
SwaptionCashPremium_23,2019-02-05,3.000262,0,259788,0,0,0,0,33258
SwaptionCashPremium_23,2019-05-07,3.249577,0,284096,0,0,0,0,33258
SwaptionCashPremium_23,2019-08-05,3.496152,0,308749,0,0,0,0,33258
SwaptionCashPremium_23,2019-11-05,3.748207,0,334758,0,0,0,0,33258
SwaptionCashPremium_23,2020-02-05,4.000000,0,361618,0,0,0,0,33258
SwaptionCashPremium_23,2020-05-05,4.245902,0,386575,0,0,0,0,33258
SwaptionCashPremium_23,2020-08-05,4.497268,0,411888,0,0,0,0,33258
SwaptionCashPremium_23,2020-11-05,4.748634,0,437615,0,0,0,0,33258
SwaptionCashPremium_23,2021-02-05,5.000262,0,463784,0,0,0,0,33258
SwaptionCashPremium_23,2021-05-05,5.244098,0,486137,0,0,0,0,33258
SwaptionCashPremium_23,2021-08-05,5.496152,0,509535,0,0,0,0,33258
SwaptionCashPremium_23,2021-11-05,5.748207,0,533423,0,0,0,0,33258
SwaptionCashPremium_23,2022-02-07,6.005741,0,558312,0,0,0,0,33258
SwaptionCashPremium_23,2022-05-05,6.244098,0,580555,0,0,0,0,33258
SwaptionCashPremium_23,2022-08-05,6.496152,0,603473,0,0,0,0,33258
SwaptionCashPremium_23,2022-11-07,6.753687,0,627035,0,0,0,0,33258
SwaptionCashPremium_23,2023-02-06,7.003002,0,649981,0,0,0,0,33258
SwaptionCashPremium_23,2023-05-05,7.244098,0,674316,0,0,0,0,33258
SwaptionCashPremium_23,2023-08-07,7.501632,0,700304,0,0,0,0,33258
SwaptionCashPremium_23,2023-11-06,7.750947,0,725580,0,0,0,0,33258
SwaptionCashPremium_23,2024-02-05,8.000000,0,750958,0,0,0,0,33258
SwaptionCashPremium_23,2024-05-07,8.251366,0,776088,0,0,0,0,33258
SwaptionCashPremium_23,2024-08-05,8.497268,0,800339,0,0,0,0,33258
SwaptionCashPremium_23,2024-11-05,8.748634,0,825126,0,0,0,0,33258
SwaptionCashPremium_23,2025-02-05,9.000262,0,849857,0,0,0,0,33258
SwaptionCashPremium_23,2025-05-06,9.246837,0,873535,0,0,0,0,33258
SwaptionCashPremium_23,2025-08-05,9.496152,0,897115,0,0,0,0,33258
SwaptionCashPremium_23,2025-11-05,9.748207,0,920628,0,0,0,0,33258
SwaptionCashPremium_23,2026-02-05,10.000262,0,943250,0,0,0,0,33258
SwaptionCashPremium_23,2026-05-05,10.244098,29338,0,0,0,29338,30639,33258
SwaptionCashPremium_23,2026-08-05,10.496152,13051,0,0,0,13051,13679,33258
SwaptionCashPremium_23,2026-11-05,10.748207,2560,0,0,0,2560,2693,33258
SwaptionCashPremium_23,2027-02-05,11.000262,2,0,0,0,2,2,33258
SwaptionCashPremium_23,2027-05-05,11.244098,0,0,0,0,0,0,33258
SwaptionCashPremium_23,2027-08-05,11.496152,0,0,0,0,0,0,33258
SwaptionCashPremium_23,2027-11-05,11.748207,0,0,0,0,0,0,33258
SwaptionCashPremium_23,2028-02-07,12.005464,0,0,0,0,0,0,33258
SwaptionCashPremium_23,2028-05-05,12.245902,0,0,0,0,0,0,33258
SwaptionCashPremium_23,2028-08-07,12.502732,0,0,0,0,0,0,33258
SwaptionCashPremium_23,2028-11-06,12.751366,0,0,0,0,0,0,33258
